idx,y1,y2,y1_label,regime_ratio,regime,salience,sem_dist,align_Vanilla Grad,signblind_Vanilla Grad,align_SmoothGrad,signblind_SmoothGrad,align_IG-zero,signblind_IG-zero,align_Blur-IG,signblind_Blur-IG,align_IDG,signblind_IDG,align_Guided IG,signblind_Guided IG,align_ExpGrad,signblind_ExpGrad,align_KLIG-Adaptive,signblind_KLIG-Adaptive,align_KL-IG (linear),signblind_KL-IG (linear),align_KL-IG²,signblind_KL-IG²,align_KL-IG² (adaptive),signblind_KL-IG² (adaptive),align_Random,signblind_Random,native_KL-IG² (adaptive),native_signblind_KL-IG² (adaptive),native_KL-IG²,native_signblind_KL-IG²,align_GT-oracle,align_class-blind,align_Shuffle,align_spread,cleanliness
186,587,677,hammer,2.627764512062087,spatial,0.11439778830600117,0.17836993932724,-0.04914751088810865,0.13693933432571567,-0.010555113600124223,0.2681154527056792,-0.10911578093939413,0.3060349322577514,0.2418199203423685,0.30120628601599525,-0.06626516336762232,0.0860352331908886,-0.025782870958060762,0.2635869238805159,0.07400868581113751,0.18856041618576755,0.03370695442086589,0.2554613809823148,-0.11782043777683714,0.2443225115036748,0.0023167306880121866,0.34771557607089393,0.05357809283220871,0.15232697804626968,0.049955386785785455,0.0661029133414592,-0.13790881762329296,0.3352478847085587,-0.19818684764730018,0.47415806163225094,1.0000000000000002,0.0,0.1110508227801068,0.10063394243935138,clean
206,926,521,hot pot,2.724945382059701,spatial,0.0541273851797297,0.22091013193130493,0.1362400305677631,-0.10456575094063941,0.07937421889549469,0.012481821944409166,0.2279878695857372,0.22006640224932777,0.4757078061794679,0.3094596399761741,0.042630129221387515,0.1747068158070143,0.02090808663743318,0.037800170394924094,0.13140530673669634,0.0990376517833707,0.18610834074589347,0.1414349328145669,0.306928099059917,0.19013990135085246,0.034177646599455436,-0.005092188124507353,-0.053108791693935904,-0.09534009005486908,-0.1298227838506988,-0.04991353359490707,-0.05903944365884423,-0.07488637616359835,0.005615890543501822,-0.06343944013288119,1.0,0.0,-0.003999345210988253,0.15037839323073848,clean
375,519,478,crate,2.1398600395622447,spatial,0.1501875601217157,0.1616998314857483,-0.011093831128242592,0.005895006796292548,0.11764456304936102,0.22351791823337136,0.1960263366912376,0.10357748685323721,0.32566086169763625,0.2016403641483518,0.1272212412610915,0.04957975580581893,0.05333246457415497,0.23058153248390542,0.2083566446906129,0.23782042873222295,0.22689348726498343,0.0563551721133442,0.1380263318027336,0.013714207175277649,-0.07170934940231913,0.01661548938874253,-0.06772835291719619,0.1339299483562778,0.03402251064593515,-0.1899900744779454,-0.05604390059060283,-0.08160535444887787,-0.017619464276912924,-0.001747149821585101,1.0,0.0,-0.05576429303503011,0.1267961065477771,clean
421,518,671,crash helmet,4.691581269139257,spatial,0.08308629896591824,0.2880600094795227,-0.19200465954935328,0.25874175559663054,-0.3264919915685709,0.5121822175852145,0.0017463774646024623,0.39312757100780926,0.42298373266803524,0.4120843574920625,0.4264242194855809,0.4107890846809987,0.01042701207345254,0.31773098111523274,0.3018381195256858,0.45673119132366613,0.44513446146622665,0.479393308390246,0.46828411671858494,0.5010342210621508,0.24955568689302124,0.2994107126714627,-0.03877271821898866,0.28754779073159,0.14557625793023912,-0.06737240785602791,0.1177016973758067,0.6045040218861818,0.09972650142129347,0.6259110058469186,1.0,0.0,-0.02112744847893263,0.2814466894918027,messy
292,962,521,meat loaf,2.1965193566087224,spatial,0.0872361784525843,0.34645628929138184,0.0384511060694676,0.03387300925661669,-0.09919210377722419,0.03858253461090245,0.05633989876208724,0.09571952489995462,0.1014814509315548,-0.00493334110570931,0.18541587364142112,0.1686029768487268,0.020106567508333503,-0.0499170160901338,0.04307235985955114,0.14019932775710822,0.13650796615368407,0.17705770803758356,0.009390954782804663,0.2654130593934409,0.013783835809489638,0.1600045046567259,0.22330923303312544,0.06278056445985217,-0.0037079449375753025,-0.021105593719769437,0.2260415545592864,0.06639204286031612,0.11897248622891433,0.024390170541791278,1.0,0.0,0.20198922960811125,0.09052054547193239,clean
15,566,776,French horn,2.4087285488084818,spatial,0.10579432779227121,0.19155436754226685,-0.03921098446017274,0.3174738193788237,-0.014364464385638714,0.4598979471036108,0.291459544125916,0.46149080758467964,0.25689360227051805,0.5424138511598227,-0.06816483945830515,0.3775032364733929,0.22263909096691573,0.444461107594503,0.04937589188138436,0.4910780480763282,0.034435871477892455,0.32713319851006983,0.18958051465156245,0.356510650562487,-0.009176095720448816,0.3539949710863703,-0.10456523068208902,0.44644585032786976,-0.07177469045825118,0.1309878763123776,-0.0673242213156484,0.4916045351278454,-0.069932449597467,0.5111695419848891,0.9999999999999998,0.0,0.05205250762833509,0.1407125135082247,clean
437,617,789,lab coat,2.5627098008371036,spatial,0.07320318655840463,0.2541150450706482,0.02180551525076057,0.14826145793069567,-0.21360317843605353,0.17061652863994797,0.030251474096979685,0.17798706938832154,0.1856059613112957,0.2294370898468564,-0.05173602896529828,0.12906263988303535,0.07795624294734041,0.1595676295273468,0.2967804972160495,0.21807707119797964,0.28767222568985107,0.3030675032479028,0.34622512581902526,0.2832843858948114,0.1445529745102065,0.02069887849520661,0.0414035383990534,0.22223510669149638,-0.020341367980712496,0.06492014176600243,-0.1183995582782913,0.2095266910080966,0.08764731328648306,0.09584004647244324,0.9999999999999999,0.0,0.13656981864293327,0.16725609818379672,clean
400,751,518,racer,4.061311894371612,spatial,0.07819914110302273,0.2246883511543274,0.01576893625489071,0.2816380998540412,0.01595144025980632,0.37944584430423123,0.16968392586381217,0.43225579005017156,0.1544850268145448,0.39651802880076814,0.16836252102526614,0.3332585506076972,-0.04550788933651959,0.3586935632917593,-0.11434482297610239,0.2594307068967877,0.025765328895013657,0.376481901904178,0.24410097645059858,0.34724346203898276,-0.01965077852408092,0.39414173507568845,0.20492983645584859,0.3314433161190349,0.00036514406977978435,-0.0930920811984477,0.1332598762853305,0.0776525768775221,-0.17160357399702397,0.41243555770110435,1.0000000000000002,0.0,0.15190472181045725,0.1175691966503216,clean
84,600,506,hook,1.7646036793741726,spatial,0.1445951355650078,0.23092389106750488,-0.16096351906205078,-0.022879171447042705,-0.006062787785741113,0.22662229656203065,-0.031175786476079798,0.10506192434716016,0.019738295166993592,-0.007422190214634161,-0.02969488089536839,0.02026431189087394,-0.048699435331557704,0.14054240494986184,0.10665328559725892,0.10108401466928586,0.2720524356653948,0.17005651590930682,0.11292288899248303,0.21336654768875446,-0.4862429215513068,0.4432960622451685,-0.4078481676824639,0.36222272781738235,-0.02636931668689162,-0.03478142593107635,-0.36177657601537555,0.3167484990068088,-0.33165803408234135,0.4211165626371761,0.9999999999999999,0.0,0.07998694108199145,0.2218003124859876,messy
150,705,829,passenger car,4.163323025124751,spatial,0.062066936848203025,0.12922203540802002,0.07428622172857739,0.15702246444385595,0.0024928015914788145,0.2744549260159555,0.21026481095423394,0.3176816589310936,0.03207077919555797,0.38748574827743415,-0.04471151765334623,0.18126631341434296,0.04381340035622818,0.17113655709131576,0.09867375566461929,0.2440576175156705,0.20156595984699563,0.39176165410235847,0.13324326878042733,0.33201358747150916,-0.3551275822814849,0.4529587532149035,-0.22707410437628803,0.21562978143305328,-0.12771600129042615,0.054661263090087106,-0.19474418425920645,0.23715686944923967,-0.21958577269085108,0.2882211642899238,1.0,0.0,-0.056056761743827135,0.1725887617494132,messy
109,553,493,file,1.0048175208293233,spatial,0.07835295076319382,0.31807267665863037,0.009118036332028484,0.09209857137216093,0.13355588384833905,0.3116327745995929,0.34399378097928085,0.25753579323159126,0.06488011852844487,0.20179238415237485,0.11392472085586601,0.2485706361459537,-0.12482673364520934,0.23825593134982603,0.1366784065423359,0.10806863295680783,-0.14916343459733994,0.23953852557034938,-0.058386022771619604,0.080828764178864,0.12069240219603332,0.2328982663974306,0.05955516656521314,0.38951101344105576,0.07964982623464129,0.22376728986007663,0.36683503842423587,0.39957719275542225,0.5212988058714728,0.5258800425376005,1.0,0.0,-0.14182086919233847,0.1389472592187211,clean
193,524,461,cuirass,1.0512952276221617,spatial,0.185357534090419,0.1376904845237732,-0.0861080213932634,-0.006011146973816833,0.18977858125127112,0.038956299629408095,0.2282165201967328,0.08237736603795724,0.3511359331112688,0.4204235643572034,-0.07587901975523051,0.013500998709741956,0.17442767450380325,0.21087017278238432,0.10692222658665818,0.1529403881546272,0.43360662514350995,0.37905812853147103,0.26907610940880955,0.2941941659666301,0.0292489692497238,0.14844007358188352,-0.009428873918332656,-0.07279014224434975,-0.09034600368553014,-0.07069285777017081,0.04097107228360435,-0.17222711501236623,0.03266345251093315,0.025546414503165724,1.0,0.0,-0.1125213795030328,0.17083573317381417,clean
98,500,972,cliff dwelling,1.9767875676732474,spatial,0.06483129360684137,0.21480178833007812,0.10551466158446765,0.18906937302765678,0.06315274257384125,0.11982970735915836,0.13361549662699473,0.1247731006798912,0.0457432742658321,0.05721489643369111,0.06866945945142952,0.09947894682657432,0.1852509828612561,0.01129920880996939,0.027081414430948404,0.10655248363135601,0.08029814939736722,0.08974074774162759,0.07210644919059267,0.057546124610221225,-0.2695302860416289,0.14430320294453772,-0.1666854417785559,0.04927882918318429,0.2128598935212244,0.12386817389222783,-0.23278748900963284,0.06697552536119365,-0.34999309394445965,0.11052925513154116,1.0,0.0,-0.007171795910320491,0.13269425947673874,clean
24,865,406,toyshop,2.0520216248365704,spatial,0.16998906405136444,0.2169005274772644,0.13864628868047663,0.04839528772035801,0.06173192745329755,0.04011907379542787,0.22921088906540335,0.1440593946299415,0.3233318133403362,0.055018570929841255,0.11805242944502989,0.06585051213976655,0.16224415101497447,0.02804083222360927,0.19238121826766064,0.0037010775522939585,0.3012943681252736,0.0969491087424572,0.187591966629593,0.12432752400779559,-0.2571518023563028,-0.0411642471323999,-0.19966715574487365,-0.07191505289858979,0.06717265649673015,0.0738294106584448,-0.12536804686095063,-0.05039181674242109,-0.29387191479503016,0.06547786082814021,1.0000000000000002,0.0,-0.1167832882886745,0.1858910338576323,messy
10,431,516,bassinet,0.9868075400612222,spatial,0.11685394244147451,0.19615966081619263,-0.1085557470331345,0.07696316209303398,-0.025070037086293417,0.09474549361416741,0.08171707752565974,0.15725321551259205,0.2299714826168835,0.0960102542462232,0.11252962565543081,0.03642246350369611,0.05999389419355072,-0.11616551050506264,-0.02005670166147203,0.025157301623218376,-0.03093501714365602,0.06579507278660163,-0.10340100742431758,0.1150861377046617,-0.3295034767034539,0.15021837913831532,0.1502702468322855,0.09714239465227416,0.03426107976781312,0.09065618978463945,0.24253582147660305,0.11266541958165673,0.14560951737112596,0.0418303668540409,0.9999999999999999,0.0,0.07590481350721599,0.15212434302326625,clean
67,593,513,harmonica,6.062120779450822,spatial,0.20913444353706467,0.30434560775756836,0.001584489589895012,0.20096600710479265,-0.0597257563841672,0.5452264161415945,0.19400172874019644,0.4199002590560041,0.19077646232380543,0.38595529575051873,0.10059732284292515,0.21912919750766227,0.15562440754809456,0.6895506917783402,0.4538953310406633,0.637397161792739,0.1347141743311046,0.5566949415369344,0.2863628703892751,0.7231887073638956,-0.5845025486993494,0.5907908913333683,-0.6803705869278811,0.7024298814271537,-0.09003547459036913,0.05778111697813901,-0.6422546632003463,0.6491369635563048,-0.6973629724507736,0.6875004465860984,1.0000000000000002,0.0,0.038405745199574404,0.34918131779344685,messy
52,530,781,digital clock,1.355790281988119,spatial,0.15694890572815476,0.14448988437652588,-0.05908081340407743,0.16309526615084768,0.16035276355461106,0.0520595158063209,0.36424392335884126,0.34480424161750756,0.4339207672990077,0.2518666453138662,0.04947442772983654,0.2262247575953596,0.18798073624406053,0.07937959824239715,0.5374189359783071,0.5263712927062896,0.32664190839561047,0.23183652426954232,0.42219288534705746,0.27276967146533015,-0.6212054688996275,0.5191996936249254,-0.4412606064064499,0.21896120651373327,-0.08972363103120194,0.04653917900322831,0.13775012599879735,0.45127277088782275,-0.06299371380458417,0.2749620742965963,1.0,0.0,0.017902040946521695,0.3706755220009348,messy
