image_id,method,encoder,cs_cosine,cs_l2,y1,y2
192,IG,ViT,0.25010061264038086,30.664098739624023,831,520
192,IG,CLIP,0.04593878984451294,3.586270570755005,831,520
192,Random,ResNet,0.08170098066329956,6.138869285583496,831,520
192,Random,ViT,0.047234535217285156,11.138522148132324,831,520
192,Random,CLIP,0.01794445514678955,2.119434356689453,831,520
78,KL-IG² (adaptive),ResNet,0.22492873668670654,10.56052017211914,955,956
78,KL-IG² (adaptive),ViT,0.22956609725952148,29.154232025146484,955,956
78,KL-IG² (adaptive),CLIP,0.08363795280456543,4.462875843048096,955,956
78,KL-IG²,ResNet,0.11201083660125732,7.920223236083984,955,956
78,KL-IG²,ViT,0.30459749698638916,34.44235610961914,955,956
78,KL-IG²,CLIP,0.05209708213806152,3.6166248321533203,955,956
78,KL-IG (linear),ResNet,0.0751081109046936,5.765507698059082,955,956
78,KL-IG (linear),ViT,0.1277698278427124,23.52698516845703,955,956
78,KL-IG (linear),CLIP,0.045954108238220215,3.436920642852783,955,956
78,KLIG-Adaptive,ResNet,0.09237414598464966,6.359013080596924,955,956
78,KLIG-Adaptive,ViT,0.20176446437835693,28.389062881469727,955,956
78,KLIG-Adaptive,CLIP,0.08411109447479248,4.681793212890625,955,956
78,IG,ResNet,0.07918679714202881,6.342806339263916,955,956
78,IG,ViT,0.12960714101791382,23.28666877746582,955,956
78,IG,CLIP,0.028154492378234863,2.732477903366089,955,956
78,Random,ResNet,0.03679203987121582,5.001357078552246,955,956
78,Random,ViT,0.037277936935424805,13.574638366699219,955,956
78,Random,CLIP,0.04005938768386841,3.0143885612487793,955,956
157,KL-IG² (adaptive),ResNet,0.11335456371307373,8.06500244140625,802,518
157,KL-IG² (adaptive),ViT,0.32948076725006104,31.717370986938477,802,518
157,KL-IG² (adaptive),CLIP,0.06597518920898438,4.245129585266113,802,518
157,KL-IG²,ResNet,0.060065507888793945,5.869149208068848,802,518
157,KL-IG²,ViT,0.16016137599945068,23.54829216003418,802,518
157,KL-IG²,CLIP,0.038734376430511475,3.356407403945923,802,518
157,KL-IG (linear),ResNet,0.08354824781417847,6.702101230621338,802,518
